file_pathname,pattern_type,role,module
ambari-server/src/main/java/org/apache/ambari/server/api/handlers/BaseManagementHandler.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/api/handlers/BaseManagementHandler.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/api/services/BaseRequest.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/api/services/BaseRequest.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommand.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/api/services/stackadvisor/commands/StackAdvisorCommand.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/api/services/PrivilegeService.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/api/services/PrivilegeService.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/Task.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/Task.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/StageWrapperBuilder.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/StageWrapperBuilder.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeContext.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeContext.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/ServiceDirectory.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/ServiceDirectory.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/events/MessageEmitter.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/events/MessageEmitter.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/events/publishers/BufferedUpdateEventPublisher.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/events/publishers/BufferedUpdateEventPublisher.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/collections/Predicate.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/collections/Predicate.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/collections/functors/OperationPredicate.java,Template Method,AbstractClass,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/collections/functors/OperationPredicate.java,Template Method,TemplateMethod(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/controller/metrics/MetricsPropertyProviderProxy.java,Proxy,Proxy,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/controller/metrics/timeline/AMSPropertyProvider.java,Proxy,RealSubject,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/controller/metrics/MetricsPropertyProviderProxy.java,Proxy,Request(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/topology/HostRequest.java,Proxy2,Proxy,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/controller/internal/ResourceImpl.java,Proxy2,RealSubject,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/controller/spi/Resource.java,Proxy2,Subject,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/topology/HostRequest.java,Proxy2,subject,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/topology/HostRequest.java,Proxy2,Request(),ambari-server
ambari-server/src/main/java/org/apache/ambari/server/state/kerberos/AbstractKerberosDescriptor.java,Chain of Responsibility,Handler,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/state/kerberos/AbstractKerberosDescriptor.java,Chain of Responsibility,successor,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeContext.java,Chain of Responsibility,Handler,ambari-server
ambari-server/src/main/java/org/apache/ambari/server/stack/upgrade/orchestrate/UpgradeContext.java,Chain of Responsibility,successor,ambari-server
ambari-views/src/main/java/org/apache/ambari/view/validation/ValidationResult.java,Singleton,Singleton,ambari-views
ambari-views/src/main/java/org/apache/ambari/view/validation/ValidationResult.java,Singleton,uniqueInstance,ambari-views
