fixing_commit_hash,introducing_commit_hash,file_path,issue_keys,fixing_date,introducing_date
5a10abec6003a10ffcf90d2e219868513713e3ed,a4f7cbc4cb583e25548d7f84cd3330837d58d1eb,man/metric_churn_per_commit_interval.Rd,214;215,2023-06-02T18:43:12-10:00,2020-06-06T05:58:04-10:00
5a10abec6003a10ffcf90d2e219868513713e3ed,a4f7cbc4cb583e25548d7f84cd3330837d58d1eb,man/metric_churn_per_commit_per_file.Rd,214;215,2023-06-02T18:43:12-10:00,2020-06-06T05:58:04-10:00
5ed6a11f29ff326ccc555214b8fc509b3ddc9221,fccb19f47fbd69214ce2bab29825d2deff712f98,conf/kaiaulu.yml,216;217,2023-06-08T23:29:01-10:00,2022-10-29T18:50:10-07:00
5ed6a11f29ff326ccc555214b8fc509b3ddc9221,0677affcb3e4ca67f4f956880b96bd28391ed3f4,vignettes/download_github_comments.Rmd,216;217,2023-06-08T23:29:01-10:00,2021-09-26T21:02:23-07:00
5ed6a11f29ff326ccc555214b8fc509b3ddc9221,5a003899207fd55980a9d9df1c5584e339854508,vignettes/download_github_comments.Rmd,216;217,2023-06-08T23:29:01-10:00,2021-09-20T04:13:58-07:00
34070da623b3cabb11733ca387b3c86c9badf48b,851097eed2462c437535379fd82d71a101ecf771,R/parser.R,218;219,2023-06-12T02:43:30-07:00,2023-04-13T03:43:40-07:00
34070da623b3cabb11733ca387b3c86c9badf48b,391427a06a9e8e11e2305d3f36c0775fb3fe9342,vignettes/dv8_showcase.Rmd,218;219,2023-06-12T02:43:30-07:00,2023-05-02T01:57:54-07:00
3c19a8beeba960e3b53ae9874062b52450a80905,5a10abec6003a10ffcf90d2e219868513713e3ed,R/metric.R,221,2023-08-31T21:57:28-07:00,2023-06-02T18:43:12-10:00
81f57f875a61606ef66c2aa77deb18972dabe18c,c8c5e02163c9fada80bdb687d54a9f64be5f5bf9,man/git_create_sample_log.Rd,244,2023-11-05T04:09:07-08:00,2023-03-16T00:06:03-07:00
81f57f875a61606ef66c2aa77deb18972dabe18c,c8c5e02163c9fada80bdb687d54a9f64be5f5bf9,man/git_delete_sample_log.Rd,244,2023-11-05T04:09:07-08:00,2023-03-16T00:06:03-07:00
1048efcb7d2f50e9abc1916b870de56cb5d702e5,9b76bf83c820a7554e929aafac9e2c6404529ecf,R/parser.R,244,2023-11-05T04:55:44-08:00,2021-07-19T20:29:37-10:00
67ff85fbc13728c635fb8b143488fa0ec4f5b444,c8c5e02163c9fada80bdb687d54a9f64be5f5bf9,R/git.R,108;227,2023-11-13T07:56:00-08:00,2023-03-16T00:06:03-07:00
67ff85fbc13728c635fb8b143488fa0ec4f5b444,9b2137579609144e98ca27e858edb76e05655eb2,R/git.R,108;227,2023-11-13T07:56:00-08:00,2020-07-03T03:24:48-10:00
67ff85fbc13728c635fb8b143488fa0ec4f5b444,add922b6d1e89ece073b2278f626d35acd8fee4d,R/git.R,108;227,2023-11-13T07:56:00-08:00,2020-07-18T04:15:58-10:00
67ff85fbc13728c635fb8b143488fa0ec4f5b444,2a677424dffc17d3a4cc9561743246d53970f98b,R/parser.R,108;227,2023-11-13T07:56:00-08:00,2020-06-17T03:02:15-10:00
67ff85fbc13728c635fb8b143488fa0ec4f5b444,3e82c14ccf9e1ebd7f035e07b7aecbfabfbe2ee6,man/example_renamed_file.Rd,108;227,2023-11-13T07:56:00-08:00,2023-11-10T05:14:07-08:00
67ff85fbc13728c635fb8b143488fa0ec4f5b444,9b2137579609144e98ca27e858edb76e05655eb2,man/git_checkout.Rd,108;227,2023-11-13T07:56:00-08:00,2020-07-03T03:24:48-10:00
